,fecha,prices bitcoin,market_caps bitcoin,total_volumes bitcoin,prices ethereum,market_caps ethereum,total_volumes ethereum,prices binancecoin,market_caps binancecoin,total_volumes binancecoin,prices cardano,market_caps cardano,total_volumes cardano,prices dogecoin,market_caps dogecoin,total_volumes dogecoin,prices solana,market_caps solana,total_volumes solana,prices polkadot,market_caps polkadot,total_volumes polkadot,prices matic-network,market_caps matic-network,total_volumes matic-network,prices litecoin,market_caps litecoin,total_volumes litecoin,prices ripple,market_caps ripple,total_volumes ripple,Year,Month
577,2022-03-18,41837.41,794378970588.3145,30316128166.48974,2945.75,353539105454.5327,14540256794.800894,397.63,66860410901.468994,1348743666.6484985,0.85,27401653000.238808,633235446.9625047,0.12,15840145554.719898,360212718.0066223,89.91,28795996368.61534,2216690010.2438216,19.01,20852676356.84929,538421869.0531887,1.5,10322675308.166061,540856944.4361957,112.17,7837958962.820096,497493622.39800483,0.8,38423054070.51003,3518410195.619233,2022,3
578,2022-03-19,42201.94,800887993391.0255,16580741571.959858,2947.23,353770129278.67426,10359721811.614828,399.6,67167808769.26283,942688898.0845921,0.9,28829284960.6332,874463958.3887647,0.12,16406470450.747622,545229695.8419479,92.4,29598406487.051815,1493437229.1232493,19.35,21161039415.237484,599135365.0360895,1.53,10484554278.973576,526773333.24232006,115.83,7969227857.11442,607424744.0065289,0.82,39379307066.49004,3627461259.2091393,2022,3
579,2022-03-20,41283.26,784054464871.6631,16856192301.960054,2860.64,343170506313.24133,11304953073.460001,390.73,65740764174.25152,1089593267.9744828,0.88,28148726945.452305,750486958.7804272,0.12,15829078265.846037,380998923.6262675,88.6,28394223139.824287,954767656.0285732,18.65,20430937897.518433,489026278.92273843,1.46,10075285754.064985,428921894.70201075,114.77,8026900493.94672,688857146.0392586,0.81,38867169621.4932,2799660154.683884,2022,3
580,2022-03-21,41061.82,779205413378.8728,21335882483.315796,2896.59,347666776668.2674,13890729058.80007,396.48,66563040409.07858,1117952150.0327206,0.92,29195679346.345245,921246829.6089029,0.12,15801818878.8295,356391941.7920945,88.77,28382479439.33157,1145750669.0417037,18.79,20555627493.357197,510297791.81672853,1.47,10063226770.443913,467915951.8492635,116.1,8098071474.258086,636733220.8936124,0.84,40278680453.0231,3677001141.019201,2022,3
581,2022-03-22,42401.9,803937099701.4115,28688623151.357098,2969.78,356813271188.88025,15671928047.784338,403.97,67944911784.28478,1410134835.8988323,0.98,31106610233.077805,1339383877.7756891,0.12,16238962822.171598,468365801.74286,90.5,29048148956.10171,1405727754.2331312,20.37,22375580025.085613,858765012.0841838,1.51,10339425167.499607,584427913.61521,122.85,8564524535.414073,940390291.4337041,0.84,40301095225.540955,3549893085.552186,2022,3
582,2022-03-23,42802.15,810894331277.664,21851891598.642384,3028.84,363715804798.513,14257143986.39263,407.73,68533085664.445015,1359589492.0039978,1.1,35144269548.35936,2721873859.026031,0.13,17166493310.803734,763388441.3232628,94.92,30612053298.879955,1433431548.5448608,20.98,22917058256.87239,950162625.406149,1.55,10680221041.51093,581086517.9224324,122.31,8551817227.793575,694876456.9911262,0.84,40309455205.726654,3256620136.1043563,2022,3
583,2022-03-24,43936.1,834251096724.507,26212783703.864426,3106.66,373177111114.7027,16202188701.767122,413.52,69570163337.93143,1414904527.1329823,1.13,36174727483.39774,2818931372.5988584,0.14,18085352081.106976,1502377899.5071545,102.18,32979523332.775997,2412096877.261528,21.21,23287483814.445496,871015126.7953657,1.63,11198226602.067427,772819488.6370896,126.94,8889688945.563856,817339754.7424108,0.84,40523755643.15179,2788824891.43428,2022,3
584,2022-03-25,44331.78,842031938721.7855,26147756108.07925,3106.07,373074920726.7511,15532463157.18736,410.97,69101357831.00623,1382665232.1999316,1.1,35230742774.42558,2014405026.934792,0.13,17372121466.21083,843502488.6271193,98.65,31980590349.304367,1817213990.6348524,20.55,22536737974.604527,706999483.6571165,1.58,10867692232.91848,699044668.4753135,124.04,8673709383.387667,699156200.5821561,0.82,39672483855.87599,1983331996.3482928,2022,3
585,2022-03-26,44510.84,845235093872.7649,13676534294.229202,3140.88,377825418684.3759,7615867102.157496,415.64,69918476312.58119,810539522.9863377,1.15,36962552852.50904,1262708850.6801925,0.14,18037221358.622047,679906092.5425212,101.64,33176556212.500633,1009509747.3725619,20.87,22895536369.104588,424587521.0171155,1.61,11083688050.915546,434047210.03797215,124.69,8720005503.92015,424690663.1283197,0.83,39989129613.705086,1421460060.3801568,2022,3
586,2022-03-27,46715.12,887283025181.1342,22545392529.67392,3285.17,394486853105.0086,11980084883.788645,429.79,72171510772.34586,1228513374.3778086,1.18,37732296888.58796,1183071933.758048,0.14,19159099440.94978,1361751198.6091218,106.91,34802243172.81474,1301984880.0039117,22.39,24508515096.40211,610987177.2090095,1.69,11611983801.187721,575455794.7059026,129.13,9017530687.70228,628570175.5606306,0.85,41121465144.908394,1855295728.8144586,2022,3
587,2022-03-28,46994.88,892747620147.7012,30051327357.066643,3328.93,399977979554.21063,18514225350.60662,429.88,72525569986.30646,1785452104.8351495,1.17,37863693777.97249,2092616377.2214744,0.14,18912086335.114277,1362089564.8119006,106.24,34753559141.629364,2396330997.762824,21.91,24285077478.31352,1042448625.9844141,1.66,11490538539.170568,795308146.5691124,127.91,8946798913.306074,845452466.1367563,0.86,41579711813.883125,3277202257.529429,2022,3
588,2022-03-29,47459.26,901430001888.9999,26128040680.825665,3401.18,408153998267.8274,17936369661.586555,434.27,73031351753.69048,1642982250.9366329,1.19,38100498122.30323,1575619798.950238,0.14,19156703511.03722,915070191.8107778,111.75,36192035879.28324,2434694052.670127,22.4,24458395644.506012,982288122.1198189,1.67,11481806387.594511,772381037.1455355,130.03,9096209057.769444,724299185.7942713,0.86,41224241577.90292,2363256678.4533124,2022,3
589,2022-03-30,47063.37,895356010540.8462,24497248306.346912,3383.79,407460530687.7479,14183468637.6598,442.79,74528326961.8592,1873665298.2904177,1.19,38244803202.93802,1355237416.0780725,0.14,19046182054.000004,1429100276.6028671,120.7,39218225944.819916,3208462667.358372,22.51,24764137740.674706,926646920.3787513,1.68,11596193020.520037,769173719.3750808,131.03,9187246632.47704,837318486.7412882,0.86,41449148705.78688,2300476564.6465573,2022,3
590,2022-03-31,45528.41,865010142444.9791,27736469645.537262,3283.3,394628513775.2061,16222256121.186861,428.76,72076475923.10056,1862521187.8113406,1.14,36564438553.58206,1624760196.3938525,0.14,18285023774.70442,1171644436.358527,122.76,40036171559.14788,3421557221.672948,21.32,23348056183.67952,986419411.9764845,1.62,11093895130.333271,859132931.2180719,123.62,8649611372.497837,1242471536.721218,0.82,39229302714.938545,2910917620.602431,2022,3
591,2022-04-01,46270.2,879144224206.3806,32948605532.135277,3451.2,414854897478.46454,19701116865.137077,446.52,74975843094.60384,2415807550.643166,1.16,37319104972.83728,1563230562.9633229,0.14,18736363429.505466,864435179.5589623,134.37,43736096533.81698,3831716307.2558904,22.0,24107462117.789444,958748664.9312756,1.69,11621677576.486965,815818644.706202,124.86,8737259702.743517,749240231.8030623,0.83,39813871220.935646,2553508655.7091336,2022,4
592,2022-04-02,45842.14,871050305858.7916,24803837259.76474,3440.34,413595262456.1556,22091140764.533768,436.63,73580203376.82477,1719409479.349891,1.16,37298700193.35377,1120502102.8071818,0.14,18434882794.129143,669846329.5030069,132.27,43260457424.49813,2989201592.6587396,22.68,25068600693.179695,1196992957.9850526,1.65,11417684078.189796,675538479.9748996,124.89,8740254744.195148,690210765.6577476,0.82,39816351313.276695,2067165078.9801276,2022,4
593,2022-04-03,46434.56,882346640419.069,21510196790.30345,3521.58,423410516389.8548,14019828281.404171,449.05,75453944280.38243,1926051773.6496046,1.18,37950775793.778305,915587874.7530303,0.15,19342108550.767612,1083257019.1997526,136.67,44426659281.57661,2277967480.691483,23.19,25454146154.2081,925170103.2173431,1.69,11603592975.240065,574375495.1458802,129.01,9029301326.591904,569747297.358324,0.84,40545522531.02838,1819121861.203156,2022,4
594,2022-04-04,46622.64,885584977681.2438,28019309650.72574,3520.97,423367935034.98956,16925919013.954468,447.4,75127757360.83472,2040640167.566722,1.21,38870321080.1152,2253384085.476365,0.15,19686180868.269466,2197789073.771911,132.34,43072219169.516655,2483670638.13783,22.56,24809702948.170696,924348637.4240115,1.65,11324415698.078142,600783977.6738241,124.82,8737514857.13246,722104025.077731,0.83,39809813062.1763,2337211874.3592877,2022,4
595,2022-04-05,45635.45,867247321783.443,25474063861.60569,3422.97,412944890807.9602,15114055501.97898,446.69,75257138923.67526,2111671411.185174,1.17,37632239199.71879,1081488584.0818248,0.17,22841317361.905937,4812898159.279699,126.61,41374924383.733,2136267271.3883832,21.84,24170810469.617382,780485513.9069963,1.59,10967130280.068285,545558224.4056574,123.24,8627354200.909416,549673831.3876,0.82,39411319969.837364,2017746802.820634,2022,4
596,2022-04-06,43198.78,820983263462.4961,34113818641.77575,3171.37,382808702033.7895,26109763334.73009,420.52,70913339346.85448,2227804262.08252,1.05,34026993428.76506,1605538955.330919,0.14,19026950766.307198,3516150438.685102,112.53,36929750315.179565,3198015612.875086,19.9,21884023993.94301,967317926.5029364,1.46,10061728980.957518,812952829.1569573,112.34,7865215223.086861,945958315.4516118,0.76,36687016206.95844,3043359043.011921,2022,4
597,2022-04-07,43515.15,827032889944.6309,22960138784.304127,3232.83,388867320187.2107,16149775914.530878,437.09,73491424319.16377,1902419275.6903815,1.09,35050598645.116776,1084344265.4143581,0.15,19384244137.97197,1288347535.7744143,118.69,38892547341.88895,2381088467.183991,20.44,22592140089.39074,669734254.5340466,1.51,10409621379.14339,619723630.1405983,114.26,8000180296.303743,595834194.5385668,0.79,37944994433.974365,2580151283.399397,2022,4
598,2022-04-08,42315.71,804272478980.6077,24202906401.166885,3192.03,382662893229.3914,17523939555.353264,421.47,70595674729.47571,1895964802.5659816,1.03,32831866550.980778,888344049.6076194,0.14,18909602130.809933,1515264410.3042731,109.69,35663008069.967834,2314898911.4950137,19.37,21245308735.687393,624597827.4739991,1.44,9813486207.355474,556074078.9112197,110.76,7756150300.742073,683845857.4354802,0.75,36222968800.71056,2728014121.05299,2022,4
599,2022-04-09,42796.4,812734148492.5116,13949535311.5313,3265.94,392551461530.81824,9316769843.73387,426.92,71781324518.36812,1312491096.8495579,1.05,33449118882.30975,605121783.4488175,0.14,19165261252.340595,661718415.4552729,113.01,37007525656.87938,1201163544.2593207,19.79,21776656313.102512,375847571.66456026,1.47,10076900012.988827,379334558.9867199,112.87,7904659965.946905,445190509.12341255,0.76,36744121558.51562,2248538561.7904735,2022,4
600,2022-04-10,42274.91,803574629064.9272,14936318818.778025,3219.16,388982079663.2629,10005373137.102016,419.82,70798823665.38066,1230641841.8784754,1.03,33247148814.551537,583476514.1398174,0.15,19987358570.522083,1856658866.5016725,112.17,36884144376.64433,1163112953.8060896,19.33,21519585779.975433,458928408.4588878,1.43,9898004486.737856,328863937.7126543,111.0,7774659047.922987,431993131.2795852,0.76,36403620789.85844,2353543395.1507244,2022,4
601,2022-04-11,39603.97,752680814425.1921,30168665078.21043,2992.7,360149250762.0514,21142997359.75918,394.05,66255189769.71295,2139768656.2142828,0.92,29698618696.224495,1291467594.2250822,0.13,17820159011.155285,1415524659.2257547,99.45,32731502385.0518,2180410357.199723,17.18,18983230927.236343,807966452.0830128,1.33,9176899513.29928,601166598.4617438,102.56,7200362878.926139,731362436.3145562,0.7,33601430163.01578,3463223949.7842712,2022,4
602,2022-04-12,40205.68,764314681923.3135,27804694935.48352,3038.21,365661388410.7189,18977679663.55036,414.59,69708186956.16621,1974498684.823981,0.96,30694294775.110844,1020547948.0733728,0.14,18332874080.115364,1137782588.8216176,103.5,33941121649.55018,2285179235.3492475,17.82,19652345191.89618,610671782.2777971,1.39,9584479144.869608,773182242.8669391,104.95,7352380319.887069,542327195.0286468,0.72,34518751871.64326,2991917530.6422462,2022,4
603,2022-04-13,41205.17,783560801481.9719,25453869985.971855,3121.4,375767680796.0061,15452917855.24062,423.54,71207307204.25941,1726755978.7743976,0.98,31303049352.34989,751454569.7122971,0.14,18613255836.159664,900497958.2487617,104.84,34394710741.73072,1533589774.7178605,18.21,20085251304.51666,513878512.39558345,1.42,9782060333.490206,606577963.0209951,110.54,7744728903.55611,736067145.9950242,0.73,34923339191.64158,2962354970.672501,2022,4
604,2022-04-14,39959.46,759703443634.6515,22744792147.00975,3023.42,363962080917.9128,15895586504.785799,415.28,69824031691.95126,637543282.9959954,0.93,29929053080.4926,796807126.0565505,0.14,19135452488.479843,1696769110.169632,100.74,33098172133.64845,1652768959.5959563,17.95,19820298510.02851,531799292.7406566,1.37,9449433345.873823,583205463.0573411,107.48,7531293576.470776,644414780.7544945,0.73,35057442819.08632,2957491995.833695,2022,4
605,2022-04-15,40586.6,771666602547.5923,22053774554.17729,3045.43,366695398817.36127,12543243551.278517,417.57,70113766960.73828,1092656125.8656168,0.96,30654197034.917725,592228137.4808869,0.15,19399564921.502853,1192127471.5748763,101.35,33734041429.04125,1039846461.4171497,18.38,20276872295.4029,417489722.8127524,1.4,9596445689.875225,359468034.07453,111.13,7787632988.07337,664670069.2050865,0.79,37917721713.907646,4005911938.6822834,2022,4
606,2022-04-16,40450.38,770439827829.2395,15777789210.238447,3066.36,369787917596.8767,9063939048.316748,417.73,70352696631.83182,960255591.9764392,0.95,30647912429.836426,429049344.12627894,0.14,19107457607.2919,659526385.7512393,102.31,34194983211.01313,753838887.3536072,18.66,20627331273.634712,338970682.95782435,1.39,9576863010.124601,264674666.27823427,114.5,8024485382.087425,520120091.5888153,0.78,37740603800.122475,2670450010.076928,2022,4
607,2022-04-17,39739.12,755627152747.4514,16627779441.567648,2995.72,360748880962.95123,9543306566.22193,407.53,68520314957.12335,887315102.6807246,0.92,29413227467.25513,466973239.0949684,0.14,18492097962.583187,684215539.9295919,100.44,33314012331.385365,1010545062.3745848,17.78,19583307840.980343,360271198.25218636,1.34,9201028260.084553,282771795.74967366,108.72,7620290319.365509,551054763.3958818,0.75,36281404230.41864,2325391322.8994355,2022,4
608,2022-04-18,40833.54,776463403746.4385,30617039399.980103,3061.89,368758484169.854,18188817400.079117,416.92,70069289513.02328,1663405006.6422668,0.94,30056554133.196068,1046894124.5428251,0.14,18560726316.805576,902124403.9380971,102.27,34026715047.300804,1645729150.7199407,18.18,20073661890.904236,565624303.9900763,1.42,9771070453.240635,643820561.4004906,111.3,7802221294.782138,668538119.3721638,0.77,36961492294.77778,3253728969.0565476,2022,4
609,2022-04-19,41498.12,789141783336.2104,22717772925.289574,3104.69,373782979942.61957,13472639207.148006,422.18,70963228669.50735,1684344617.8329713,0.95,30551736663.589764,715780087.2814221,0.14,18929050351.22202,711538762.1927351,108.54,36133130809.64366,1691707373.133408,18.89,20866279144.09492,450524783.6556457,1.43,9820290385.82698,517228519.80873644,113.8,7978091490.946065,541535568.9640622,0.78,37281016472.190475,2955754187.371688,2022,4
610,2022-04-20,41397.22,787437397453.9304,24937668255.073463,3079.68,370910549448.9755,15155965878.384497,418.3,70312408958.09077,2041447597.7314599,0.94,30042032727.31392,759001703.42081,0.14,18680026272.03527,998383144.1761781,105.6,35158424198.86379,1664918521.578962,19.09,21075560676.450333,681706472.1225206,1.42,9750765125.776855,546046366.4115621,111.93,7847576071.458196,557424685.3533853,0.75,36163418569.87475,2968256967.5827117,2022,4
611,2022-04-21,40528.54,770787243369.5001,32131220615.550182,2987.49,359917773311.257,20529419340.296413,405.01,68052602510.57242,1987149683.7801418,0.91,29145834793.02836,789238228.4975466,0.14,18101102923.60291,736241568.1744674,101.8,33918138036.798676,1757789782.5788085,18.18,20078291029.149815,610473534.433647,1.38,9477491240.121485,602080218.8092346,106.89,7495270070.090092,617882742.107301,0.73,35216094189.82071,3087161597.5612164,2022,4
612,2022-04-22,39756.85,756144456297.8489,46022063018.95215,2967.09,357702343019.6129,16155619718.968117,407.3,68545771657.55915,1856696292.2618985,0.91,29120277968.189747,671459995.0565001,0.14,18114700373.050507,507868494.1894307,100.64,33613226147.45872,1204999233.8086708,18.32,20274065116.599762,500418741.45423335,1.4,9617251027.916168,1135720272.0759487,105.47,7396721181.211495,557230401.5257647,0.72,34640114391.674164,2970393681.8864107,2022,4
613,2022-04-23,39561.78,752414150959.3553,15010797471.968071,2940.69,354358143094.8383,8633203957.82989,401.84,67564303331.415276,857943401.5593833,0.89,28579847077.376633,391087546.4628008,0.13,17808846816.197216,340031200.59491146,100.76,33668501950.9363,778991677.6991111,18.74,20796207821.715855,501125213.424789,1.37,9399762370.126825,451299536.2186927,105.34,7388045408.439403,392064540.088636,0.71,34027662045.8427,2370632000.882747,2022,4
614,2022-04-24,39469.05,752446283899.8965,16778683767.597218,2922.9,352895958715.2752,9196851418.265764,399.07,67305356883.21876,1105869387.6978633,0.89,28439931064.51925,435930790.6698441,0.13,17539092687.942547,420602584.34732944,99.17,33192811336.931053,819713309.5195763,18.16,20144224683.236816,431280288.52969056,1.34,9264903716.230545,379225603.11411303,104.58,7353852322.292775,406301974.92717373,0.7,33679276496.51442,2137895120.5772305,2022,4
615,2022-04-25,40488.88,770112436973.4149,32883645913.964718,3008.34,362590296737.94165,22037549638.799118,404.61,68052709104.909424,1913307233.8091278,0.9,28810400546.189293,1092611693.058392,0.16,20889819622.945736,4527900913.174832,101.29,33812175574.169964,1553588587.2853208,18.13,20042103389.29254,640029499.7165745,1.35,9300396707.2774,655748353.1022401,104.67,7342458470.66421,699296587.6698011,0.7,33457536154.78493,3506826551.6426578,2022,4
616,2022-04-26,38134.22,725434540422.046,31053018153.386673,2806.75,338098235743.8579,17750798288.906208,385.03,64737401506.33148,1075313404.2201037,0.83,26572384250.95359,937366070.2346098,0.14,18349006707.824966,4019215672.9756365,95.71,31900244698.208424,1216992668.6442692,16.61,18334870751.213654,608182597.014722,1.24,8512194352.923492,532313339.4581906,98.47,6905588552.7946,565465024.1675338,0.64,30899259597.563015,3080452315.2575903,2022,4
617,2022-04-27,39237.95,746473028158.29,28170490245.865635,2889.59,348355348857.35516,17036298768.907473,391.29,65776057225.10052,1395387038.3115418,0.84,26970724275.016724,861148771.4233253,0.14,18520301626.48391,1661317302.8086133,98.37,32839728894.8058,1141929423.6020868,16.94,18737295016.70675,466016977.0009809,1.26,8637659302.09122,478611677.5622,100.51,7044347418.948979,587252051.4662408,0.65,31365628078.428024,2764376399.572286,2022,4
618,2022-04-28,39741.77,756090806420.8264,31484572271.03238,2932.46,353388170472.60077,18249410920.251778,406.33,68164491595.67788,2003276231.7060096,0.84,27003290038.699406,766789277.9472404,0.14,18195861479.252583,1026788016.2304535,98.0,32699186204.272743,1172675512.7221277,16.98,18764543676.722324,469832988.98866826,1.24,8490435102.55887,421890229.1431565,103.11,7233137789.767229,698782310.8623973,0.64,30955595874.83909,2514240505.1122065,2022,4
619,2022-04-29,38650.55,735829877665.6912,27758348826.409065,2817.49,340291788026.5969,17902735173.807156,392.96,66152617932.25558,1914673120.4916348,0.81,25935835072.437836,794628783.3191725,0.14,17933830962.139313,1405254788.6529295,94.09,31459421205.330902,1226739530.418352,16.17,17863328168.972263,447859503.00437444,1.14,7860500995.767163,590817901.3645763,100.37,7058953673.112801,736644475.6022329,0.61,29487384901.930927,2822183431.598716,2022,4
620,2022-04-30,37820.61,719611115951.2947,20955789685.355682,2738.17,330211251741.10095,12618462103.401344,378.73,63862082109.34614,1369438095.1543453,0.76,24181808100.757812,787135961.9484397,0.13,16949333837.117989,852597769.9959106,85.3,28318851858.6442,1165702569.1965828,14.57,16077408003.321634,533768189.4936618,1.04,7104638793.49721,527470696.872959,96.07,6741792114.121952,495256548.9332066,0.59,28276768858.64577,2317425481.0298395,2022,4
621,2022-05-01,38537.65,733294957352.5364,24857664487.014507,2832.51,341626180826.6119,14489173444.820097,390.87,65644187988.487114,1747249741.6637166,0.79,25340561982.793995,861447579.8262467,0.13,17649776135.15511,923530249.1520077,89.74,30026659597.990982,1353041268.675068,15.42,17115974747.519098,566782282.6168377,1.1,7579995719.761741,687161357.6233089,99.56,6988663597.435838,501504213.391204,0.61,29306510542.64941,2519502423.7075987,2022,5
622,2022-05-02,38561.57,733787526677.6703,29825308569.42226,2861.37,345080135066.0433,17701813870.710365,389.8,65520745450.58815,1150913812.8750987,0.78,25069143084.12341,738951709.0952619,0.13,17399350034.08669,717964010.5500077,87.6,29293697485.51745,1159472392.7641306,14.99,16595396688.372225,538576541.4047321,1.08,7388717183.0204315,654214298.6506163,100.74,7071929146.743919,544476247.5778068,0.61,29560017164.350986,2835507497.2230244,2022,5
623,2022-05-03,37758.5,718542028695.8999,23070122642.32804,2786.05,336655132684.7217,12836324477.777216,383.71,64548901391.76938,1231287145.0026062,0.77,24780988986.160595,595809898.2305807,0.13,17210184949.768993,515582300.5745336,85.88,28715318659.659317,948338116.737006,14.73,16336234645.316235,375587076.85691464,1.08,7390559745.466271,490318489.82448757,99.44,6983388525.509901,456809364.0706662,0.61,29175409587.88523,2607753844.4429827,2022,5
624,2022-05-04,39699.02,755764276888.7715,31748901527.20592,2942.05,355229761723.3485,17336934449.712643,402.62,67720818327.89634,1688036565.0797029,0.9,28751156734.12401,1380775100.6168277,0.14,17998354158.505836,761020546.6238395,92.82,30994771499.55642,1327465205.0892406,16.29,18086809036.753685,604596716.3630756,1.17,8030355470.963219,668850015.2076502,106.3,7452459936.749582,680625468.0074085,0.65,31335585499.299335,3128110704.4090395,2022,5
625,2022-05-05,36612.23,696020943881.887,37402043365.58407,2753.94,332103738939.991,20868783132.923206,379.21,63635450816.209496,2539500897.383408,0.79,25432773607.18915,1660085406.1522262,0.13,17071972003.639244,1120915222.8812563,84.62,28284214619.368317,1637132124.7174425,14.6,16139787079.44338,770366270.3320502,1.07,7314940089.781125,638399466.2618634,97.05,6815194463.222593,773199096.1232326,0.6,29028787892.059036,3128274793.044598,2022,5
626,2022-05-06,36116.39,687093350325.4445,32223287014.454002,2699.71,325971900416.40796,20516541977.493565,379.82,63931869616.4675,1879809067.8329954,0.79,26584156717.79846,1197670447.3587244,0.13,17045855793.431873,873092355.0140808,81.76,27380670118.60705,1446023145.0954676,14.36,15902171731.291216,666420063.0669165,1.04,7187279644.421294,649216084.5257231,96.82,6813705615.754961,663924448.4741758,0.6,29205373000.255188,2951960307.5796337,2022,5
627,2022-05-07,35573.31,678702448510.6605,19130720394.98043,2641.23,319030900103.94275,12528069434.498928,366.26,61694401854.02236,1484663429.2283075,0.76,25894707553.5098,715282757.3563074,0.13,16961587503.908892,713079409.8396207,79.19,26603063057.69169,1090782916.94857,13.8,15342351275.278414,435899397.53231937,1.02,7041795695.842161,529716455.68130225,94.52,6654871681.642213,464312061.6999172,0.58,28191797295.962685,2102170369.3648608,2022,5
628,2022-05-08,34070.31,648514321641.9902,30810576501.52256,2517.83,304412453306.29724,20582973186.12796,355.67,59770459493.14467,1768055683.05187,0.74,25075364017.607323,994024088.1894656,0.12,16480886904.10508,674369604.0562446,74.92,25191538889.48352,1351838825.944728,13.23,14693132680.216925,587559187.9237889,0.97,6696374328.856433,484340945.9630214,93.97,6605705093.816359,649055677.7409596,0.57,27408643527.874832,2376686424.225748,2022,5
629,2022-05-09,30269.59,576197842487.6378,58369928594.32748,2249.89,271594796946.79037,34392685561.846504,301.28,50859142819.52243,3164346808.261889,0.62,20913667251.20072,2106558355.2155027,0.11,13940613503.84422,1201778222.9297488,63.59,21563497316.93072,2515612885.9428644,10.8,12052264545.716862,1221147645.002189,0.83,5684212091.565605,966588420.180273,77.63,5453577954.083182,1074324210.033254,0.49,23917472370.21285,3820425216.9702215,2022,5
630,2022-05-10,31026.93,590644412746.6844,54071363210.08785,2344.8,283082341315.2594,36844564808.016556,318.96,53628718914.42993,4423139725.452738,0.63,21201814151.975883,2117411074.7098064,0.11,14356655182.113955,1520357821.446496,66.73,22405510212.754276,3263209052.6573524,11.33,12523107067.912542,1373396700.0395489,0.89,6106093771.12531,1523427585.2223043,80.2,5623187760.881976,1603321468.7019892,0.52,24901058481.377224,4449610449.6001625,2022,5
631,2022-05-11,28913.49,549294001873.1765,65985702701.50493,2080.91,250066823474.8895,46548009611.49195,269.01,44475852347.89696,2297689496.5699925,0.52,16938551696.595608,2453060222.833718,0.08,11245628695.393831,2304138532.4479313,50.32,16302314327.382017,3882793179.2718267,8.9,9740921015.694233,2052805582.575399,0.66,4278135543.642989,1869353657.0249135,66.45,4717884226.109748,1828243908.0730658,0.42,20236495510.39983,5654427177.473948,2022,5
632,2022-05-12,29126.12,555266177876.6213,61338080283.57989,1966.7,238137944005.85858,41621733327.158905,269.77,45445655852.13465,5267479590.191646,0.48,16116047160.540085,2590169979.449191,0.08,11029602361.959702,2076228998.7972791,44.65,15038211406.02383,3786283031.466092,8.77,9672794814.103233,1330860993.6132805,0.6,4154826688.910197,1123279236.953845,64.37,4514362713.304638,1780319203.4021468,0.39,18743633948.127808,5171860945.698974,2022,5
633,2022-05-13,29310.73,558053182541.2809,71541696924.39926,2010.21,243391440608.9294,23979529161.232746,291.06,49020764852.40805,2677455045.457183,0.53,17889561170.318428,1791950376.7542849,0.09,11736356239.38597,1164592182.5169702,48.6,16446880063.642275,2460641108.5750523,10.49,11547696159.158506,1485101669.9979768,0.67,4585487676.927218,865464960.3947297,67.79,4764135481.639052,18350385301.59252,0.42,20468064488.24979,20446959910.483803,2022,5
634,2022-05-14,30189.33,573777699744.01,25759546763.688618,2064.23,249319115268.20465,14395772634.811949,298.36,49702725963.90215,1555815081.067778,0.54,18236404472.773064,975136542.4123154,0.09,11957938633.761251,669763901.5580362,52.54,17710082184.40001,1495503985.9666162,11.38,12731953528.881876,1032886423.6067917,0.69,4716401934.6621685,568603150.7236118,69.18,4862403608.180924,1042612109.0744971,0.43,20788390700.981167,3004143500.290736,2022,5
635,2022-05-15,31319.31,596346266888.6597,22948123704.172672,2147.05,259350256988.01163,14395455889.043333,311.98,52549787608.41154,1727805539.1303713,0.6,20211047769.939224,922868708.5418024,0.09,12361302619.217285,523850917.2153835,58.85,19795956495.33785,1436230716.4213793,11.8,13088251956.97884,737142046.4429593,0.74,5036766006.619186,459856541.8717603,71.53,5027705637.105439,643863699.6980349,0.45,21676314969.990356,2107871027.0035691,2022,5
636,2022-05-16,29923.61,569801943005.2971,28418179221.125336,2025.89,244741893933.73114,20068743681.95205,298.17,50065379602.77897,1684110716.251434,0.56,18840988244.349674,1094571216.4104033,0.09,11674489610.3266,542894376.7900797,53.65,18091955633.77028,1827404198.1845071,10.66,11874243350.516064,679048385.0595918,0.68,4654880111.7871895,525639050.7279157,67.26,4727063471.025696,612302827.5706625,0.42,20475828597.591156,2480176431.6243024,2022,5
637,2022-05-17,30502.19,581272773175.8237,24964703223.57502,2095.18,253640825085.77072,17005002529.405003,306.54,51662703575.09275,1584146318.300808,0.58,19627472575.983555,826573979.047094,0.09,12003154911.17851,534208059.6922679,57.42,19373241293.241146,1508263415.4674506,11.05,12319610110.939802,589327512.4078904,0.73,5026948744.399859,571446482.9025509,72.96,5131419406.439527,696148340.6210535,0.44,21206918515.01422,2261832657.6180253,2022,5
638,2022-05-18,28772.2,547927169401.20306,26219431165.241817,1915.18,232056327519.7834,15892119501.206236,288.25,48512726765.68842,1487684738.3119953,0.51,17162201162.922491,806419307.0242981,0.08,11164647985.005589,440619370.1333325,49.76,16804431123.837723,1511110400.9093611,9.52,10641628789.46398,664994046.9796052,0.63,4323957131.632869,466957355.59675884,66.16,4652219478.740787,639768020.25216,0.41,19667366546.451973,2023407675.91126,2022,5
